,MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,AEDAT,USNAM,TCODE,XBLNR,BKTXT,FRATH,FRBNR,WEVER,XABLN,AWSYS,BLA2D,TCODE2,BFWMS,EXNUM,SPE_BUDAT_UHR,SPE_BUDAT_ZONE,LE_VBELN,SPE_LOGSYS,SPE_MDNUM_EWM,GTS_CUSREF_NO,KNUMV
5233,400,4900139041,2021,WR,WA,PR,20210223,20210223,20210223,83115,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5234,400,4900139042,2021,WR,WA,PR,20210223,20210223,20210223,83116,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5235,400,4900139043,2021,WR,WA,PR,20210223,20210223,20210223,83116,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5236,400,4900139044,2021,WR,WA,PR,20210223,20210223,20210223,83119,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5237,400,4900139045,2021,WR,WA,PR,20210223,20210223,20210223,83120,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5238,400,4900139046,2021,WR,WA,PR,20210223,20210223,20210223,83214,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5239,400,4900139047,2021,WR,WA,PR,20210223,20210223,20210223,83215,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5240,400,4900139050,2021,WR,WA,PR,20210223,20210223,20210223,83317,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5241,400,4900139051,2021,WR,WA,PR,20210223,20210223,20210223,83318,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5242,400,4900139052,2021,WR,WA,PR,20210223,20210223,20210223,83527,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5243,400,4900139053,2021,WR,WA,PR,20210223,20210223,20210223,83528,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5244,400,4900139054,2021,WR,WA,PR,20210223,20210223,20210223,83539,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5245,400,4900139055,2021,WR,WA,PR,20210223,20210223,20210223,83539,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5246,400,4900139056,2021,WA,WA,PR,20210223,20210223,20210223,83724,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
5247,400,4900139057,2021,WA,WA,PR,20210223,20210223,20210223,83910,0,ALMREPUEST01, , , ,0, , , ,CRPCLNT400, ,MB26, , ,0, , , , , , 
5248,400,4900139058,2021,WR,WA,PR,20210223,20210223,20210223,83914,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5249,400,4900139059,2021,WR,WA,PR,20210223,20210223,20210223,83916,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5250,400,4900139060,2021,WR,WA,PR,20210223,20210223,20210223,83926,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5251,400,4900139061,2021,WR,WA,PR,20210223,20210223,20210223,83927,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5252,400,4900139062,2021,WR,WA,PR,20210223,20210223,20210223,83931,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5253,400,4900139438,2021,WR,WA,PR,20210223,20210223,20210223,102053,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5254,400,4900139439,2021,WR,WA,PR,20210223,20210223,20210223,102055,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5255,400,4900139440,2021,WR,WA,PR,20210223,20210223,20210223,102057,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5256,400,4900139441,2021,WR,WA,PR,20210223,20210223,20210223,102058,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5257,400,4900139442,2021,WR,WA,PR,20210223,20210223,20210223,102100,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5258,400,4900139443,2021,WR,WA,PR,20210223,20210223,20210223,102101,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5259,400,4900139444,2021,WR,WA,PR,20210223,20210223,20210223,102102,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5260,400,4900139445,2021,WR,WA,PR,20210223,20210223,20210223,102104,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5261,400,4900139446,2021,WR,WA,PR,20210223,20210223,20210223,102105,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5262,400,4900139447,2021,WR,WA,PR,20210223,20210223,20210223,102107,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5263,400,4900139448,2021,WR,WA,PR,20210223,20210223,20210223,102108,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5264,400,4900139449,2021,WA,WA,PR,20210223,20210223,20210223,102119,0,ALMREPUEST01, , , ,0, ,3, ,CRPCLNT400, ,MIGO_GI, , ,0, , , , , , 
5265,400,4900139450,2021,WR,WA,PR,20210223,20210223,20210223,102122,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5266,400,4900139451,2021,WR,WA,PR,20210223,20210223,20210223,102123,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5267,400,4900139452,2021,WR,WA,PR,20210223,20210223,20210223,102125,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5268,400,4900139453,2021,WR,WA,PR,20210223,20210223,20210223,102126,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5269,400,4900139454,2021,WR,WA,PR,20210223,20210223,20210223,102213,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5270,400,4900139455,2021,WR,WA,PR,20210223,20210223,20210223,102214,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5271,400,4900139456,2021,WA,WA,PR,20210223,20210223,20210223,102343,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
5272,400,4900139457,2021,WA,WA,PR,20210223,20210223,20210223,102550,0,DESPACHO4, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
5273,400,4900139460,2021,WA,WA,PR,20210223,20210223,20210223,103013,0,ALMREPUEST01, , , ,0, , , ,CRPCLNT400, ,MB26, , ,0, , , , , , 
5274,400,4900139461,2021,WR,WA,PR,20210223,20210223,20210223,103045,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5275,400,4900139462,2021,WR,WA,PR,20210223,20210223,20210223,103046,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5276,400,4900139463,2021,WR,WA,PR,20210223,20210223,20210223,103048,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5277,400,4900139464,2021,WR,WA,PR,20210223,20210223,20210223,103048,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5278,400,4900139465,2021,WR,WA,PR,20210223,20210223,20210223,103051,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5279,400,4900139466,2021,WR,WA,PR,20210223,20210223,20210223,103052,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5280,400,4900139467,2021,WR,WA,PR,20210223,20210223,20210223,103054,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5281,400,4900139468,2021,WR,WA,PR,20210223,20210223,20210223,103055,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5282,400,4900139469,2021,WR,WA,PR,20210223,20210223,20210223,103057,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5283,400,4900139470,2021,WR,WA,PR,20210223,20210223,20210223,103059,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5284,400,4900139471,2021,WR,WA,PR,20210223,20210223,20210223,103100,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5285,400,4900139472,2021,WR,WA,PR,20210223,20210223,20210223,103101,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5286,400,4900139473,2021,WR,WA,PR,20210223,20210223,20210223,103134,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5287,400,4900139474,2021,WR,WA,PR,20210223,20210223,20210223,103135,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5288,400,4900139475,2021,WR,WA,PR,20210223,20210223,20210223,103137,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5289,400,4900139476,2021,WR,WA,PR,20210223,20210223,20210223,103139,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5290,400,4900139477,2021,WR,WA,PR,20210223,20210223,20210223,103222,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5291,400,4900139478,2021,WR,WA,PR,20210223,20210223,20210223,103223,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5292,400,4900139479,2021,WA,WA,PR,20210223,20210223,20210223,103245,0,DESPACHO2, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
5293,400,4900139480,2021,WR,WA,PR,20210223,20210223,20210223,103246,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5294,400,4900139481,2021,WR,WA,PR,20210223,20210223,20210223,103247,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5295,400,4900139482,2021,WR,WA,PR,20210223,20210223,20210223,103253,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5296,400,4900139483,2021,WR,WA,PR,20210223,20210223,20210223,103254,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5297,400,4900139484,2021,WR,WA,PR,20210223,20210223,20210223,103304,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5298,400,4900139485,2021,WR,WA,PR,20210223,20210223,20210223,103306,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5299,400,4900139487,2021,WA,WA,PR,20210223,20210223,20210223,103409,0,DESPACHO4, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
5300,400,4900139489,2021,WR,WA,PR,20210223,20210223,20210223,103546,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5301,400,4900139490,2021,WR,WA,PR,20210223,20210223,20210223,103547,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5302,400,4900139491,2021,WA,WA,PR,20210223,20210223,20210223,103930,0,DESPACHO4, , , ,0, ,2, ,CRPCLNT400, ,MB1B, , ,0, , , , , , 
5303,400,4900139492,2021,WR,WA,PR,20210223,20210223,20210223,104003,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5304,400,4900139493,2021,WR,WA,PR,20210223,20210223,20210223,104004,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5305,400,4900139494,2021,WR,WA,PR,20210223,20210223,20210223,104047,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5306,400,4900139495,2021,WR,WA,PR,20210223,20210223,20210223,104048,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5307,400,4900139497,2021,WR,WA,PR,20210223,20210223,20210223,104053,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5308,400,4900139499,2021,WR,WA,PR,20210223,20210223,20210223,104054,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5309,400,4900139500,2021,WR,WA,PR,20210223,20210223,20210223,104055,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5310,400,4900139501,2021,WR,WA,PR,20210223,20210223,20210223,104057,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5311,400,4900139502,2021,WR,WA,PR,20210223,20210223,20210223,104059,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5312,400,4900139503,2021,WR,WA,PR,20210223,20210223,20210223,104102,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5313,400,4900139504,2021,WR,WA,PR,20210223,20210223,20210223,104107,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5314,400,4900139505,2021,WR,WA,PR,20210223,20210223,20210223,104109,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5315,400,4900139506,2021,WR,WA,PR,20210223,20210223,20210223,104111,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5316,400,4900139507,2021,WR,WA,PR,20210223,20210223,20210223,104112,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5317,400,4900139508,2021,WR,WA,PR,20210223,20210223,20210223,104145,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5318,400,4900139509,2021,WR,WA,PR,20210223,20210223,20210223,104147,0,USRJOB, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5319,400,4900138370,2021,WR,WA,PR,20210223,20210223,20210223,537,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5320,400,4900138371,2021,WR,WA,PR,20210223,20210223,20210223,541,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5321,400,4900138372,2021,WR,WA,PR,20210223,20210223,20210223,938,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5322,400,4900138373,2021,WR,WA,PR,20210223,20210223,20210223,940,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5323,400,4900138374,2021,WR,WA,PR,20210223,20210223,20210223,943,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5324,400,4900138375,2021,WR,WA,PR,20210223,20210223,20210223,943,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5325,400,4900138376,2021,WR,WA,PR,20210223,20210223,20210223,948,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5326,400,4900138377,2021,WR,WA,PR,20210223,20210223,20210223,948,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5327,400,4900138378,2021,WR,WA,PR,20210223,20210223,20210223,953,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5328,400,4900138379,2021,WR,WA,PR,20210223,20210223,20210223,954,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5329,400,4900138380,2021,WR,WA,PR,20210223,20210223,20210223,1003,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5330,400,4900138381,2021,WR,WA,PR,20210223,20210223,20210223,1004,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5331,400,4900138382,2021,WR,WA,PR,20210223,20210223,20210223,1008,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5332,400,4900138383,2021,WR,WA,PR,20210223,20210223,20210223,1009,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5333,400,4900138384,2021,WR,WA,PR,20210223,20210223,20210223,1014,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5334,400,4900138385,2021,WR,WA,PR,20210223,20210223,20210223,1015,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5335,400,4900138386,2021,WR,WA,PR,20210223,20210223,20210223,1019,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5336,400,4900138387,2021,WR,WA,PR,20210223,20210223,20210223,1020,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5337,400,4900138388,2021,WR,WA,PR,20210223,20210223,20210223,1306,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5338,400,4900138389,2021,WR,WA,PR,20210223,20210223,20210223,1307,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5339,400,4900138390,2021,WR,WA,PR,20210223,20210223,20210223,1313,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5340,400,4900138391,2021,WR,WA,PR,20210223,20210223,20210223,1314,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5341,400,4900138392,2021,WR,WA,PR,20210223,20210223,20210223,1433,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5342,400,4900138393,2021,WR,WA,PR,20210223,20210223,20210223,1434,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5343,400,4900138394,2021,WR,WA,PR,20210223,20210223,20210223,1628,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5344,400,4900138395,2021,WR,WA,PR,20210223,20210223,20210223,1629,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5345,400,4900138396,2021,WR,WA,PR,20210223,20210223,20210223,1649,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5346,400,4900138397,2021,WR,WA,PR,20210223,20210223,20210223,1650,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5347,400,4900138398,2021,WR,WA,PR,20210223,20210223,20210223,2842,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5348,400,4900138399,2021,WR,WA,PR,20210223,20210223,20210223,2842,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5349,400,4900138400,2021,WR,WA,PR,20210223,20210223,20210223,2915,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5350,400,4900138401,2021,WR,WA,PR,20210223,20210223,20210223,2915,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5351,400,4900138402,2021,WR,WA,PR,20210223,20210223,20210223,3001,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5352,400,4900138403,2021,WR,WA,PR,20210223,20210223,20210223,3001,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5353,400,4900138404,2021,WR,WA,PR,20210223,20210223,20210223,3028,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5354,400,4900138405,2021,WR,WA,PR,20210223,20210223,20210223,3028,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5355,400,4900138406,2021,WR,WA,PR,20210223,20210223,20210223,3149,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5356,400,4900138407,2021,WR,WA,PR,20210223,20210223,20210223,3149,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5357,400,4900138408,2021,WR,WA,PR,20210223,20210223,20210223,3227,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5358,400,4900138409,2021,WR,WA,PR,20210223,20210223,20210223,3227,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5359,400,4900138410,2021,WR,WA,PR,20210223,20210223,20210223,3637,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5360,400,4900138411,2021,WR,WA,PR,20210223,20210223,20210223,3637,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5361,400,4900138412,2021,WR,WA,PR,20210223,20210223,20210223,3704,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5362,400,4900138413,2021,WR,WA,PR,20210223,20210223,20210223,3704,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5363,400,4900138414,2021,WR,WA,PR,20210223,20210223,20210223,3728,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5364,400,4900138415,2021,WR,WA,PR,20210223,20210223,20210223,3728,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5365,400,4900138416,2021,WR,WA,PR,20210223,20210223,20210223,3901,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5366,400,4900138417,2021,WR,WA,PR,20210223,20210223,20210223,3901,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5367,400,4900138418,2021,WR,WA,PR,20210223,20210223,20210223,3928,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5368,400,4900138419,2021,WR,WA,PR,20210223,20210223,20210223,3928,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5369,400,4900138420,2021,WR,WA,PR,20210223,20210223,20210223,4015,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5370,400,4900138421,2021,WR,WA,PR,20210223,20210223,20210223,4016,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5371,400,4900138422,2021,WR,WA,PR,20210223,20210223,20210223,4112,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5372,400,4900138423,2021,WR,WA,PR,20210223,20210223,20210223,4113,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5373,400,4900138424,2021,WR,WA,PR,20210223,20210223,20210223,4311,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5374,400,4900138425,2021,WR,WA,PR,20210223,20210223,20210223,4312,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5375,400,4900138426,2021,WR,WA,PR,20210223,20210223,20210223,4316,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5376,400,4900138427,2021,WR,WA,PR,20210223,20210223,20210223,4317,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5377,400,4900138428,2021,WR,WA,PR,20210223,20210223,20210223,4722,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5378,400,4900138429,2021,WR,WA,PR,20210223,20210223,20210223,4722,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5379,400,4900138430,2021,WR,WA,PR,20210223,20210223,20210223,5047,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5380,400,4900138431,2021,WR,WA,PR,20210223,20210223,20210223,5047,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5381,400,4900138432,2021,WR,WA,PR,20210223,20210223,20210223,5125,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5382,400,4900138433,2021,WR,WA,PR,20210223,20210223,20210223,5125,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5383,400,4900138434,2021,WR,WA,PR,20210223,20210223,20210223,5156,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5384,400,4900138435,2021,WR,WA,PR,20210223,20210223,20210223,5156,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5385,400,4900138436,2021,WR,WA,PR,20210223,20210223,20210223,5223,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5386,400,4900138437,2021,WR,WA,PR,20210223,20210223,20210223,5223,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5387,400,4900138438,2021,WR,WA,PR,20210223,20210223,20210223,5254,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5388,400,4900138439,2021,WR,WA,PR,20210223,20210223,20210223,5255,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5389,400,4900138440,2021,WR,WA,PR,20210223,20210223,20210223,5329,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5390,400,4900138441,2021,WR,WA,PR,20210223,20210223,20210223,5329,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5391,400,4900138442,2021,WR,WA,PR,20210223,20210223,20210223,5420,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5392,400,4900138443,2021,WR,WA,PR,20210223,20210223,20210223,5421,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5393,400,4900138444,2021,WR,WA,PR,20210223,20210223,20210223,5505,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
5394,400,4900138445,2021,WR,WA,PR,20210223,20210223,20210223,5507,0,USRINTERFAZ, , , ,0, , , ,CRPCLNT400, ,COGI, , ,0, , , , , , 
